,age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,y
28404,44.0,176818.11,15.757836,0.0,0.0,50.0,1.0
28405,19.0,179675.02,6.0,0.0,0.0,25.0,0.0
28406,51.0,182925.92,3.0,0.0,0.0,50.0,0.0
28407,44.0,343891.66,9.0,0.0,0.0,40.0,0.0
28408,51.0,87709.125,11.0,0.0,0.0,20.0,1.0
28409,37.0,132677.47,9.0,0.0,0.0,25.0,0.0
28410,31.0,169004.55,9.0,0.0,0.0,40.0,0.0
28411,49.0,161049.8,13.0,0.0,0.0,40.0,1.0
28412,49.0,67736.586,9.0,0.0,0.0,40.0,1.0
28413,44.793457,173180.88,9.0,0.0,0.0,40.0,0.0
28414,17.0,409886.2,3.0,0.0,0.0,39.728912,0.0
28415,53.0,212909.81,11.0,0.0,0.0,40.0,1.0
28416,18.0,433484.53,9.0,0.0,0.0,40.0,0.0
28417,35.0,197379.0,9.0,0.0,0.0,62.344673,0.0
28418,24.0,78182.48,13.0,0.0,0.0,40.0,0.0
28419,37.0,246424.05,9.0,0.0,0.0,45.0,1.0
28420,73.0,278655.22,12.0,0.0,0.0,32.0,0.0
28421,21.0,464397.97,9.0,0.0,0.0,60.0,0.0
28422,43.0,158511.34,13.0,0.0,0.0,40.0,1.0
28423,22.0,212844.33,5.0,0.0,0.0,30.0,0.0
28424,42.0,216232.0,10.0,0.0,0.0,45.0,0.0
28425,33.0,171762.28,10.0,0.0,0.0,40.0,0.0
28426,23.235477,96393.5,9.0,0.0,0.0,40.0,0.0
28427,40.0,116907.78,10.0,2183.6653,0.0,50.0,0.0
28428,43.0,201642.95,12.0,0.0,0.0,40.0,1.0
28429,26.0,105840.414,9.0,0.0,0.0,40.0,0.0
28430,52.0,145092.95,9.0,0.0,0.0,40.0,0.0
28431,25.0,226937.48,9.0,0.0,0.0,40.0,0.0
28432,22.0,329826.06,13.0,0.0,0.0,40.0,1.0
28433,58.0,62098.562,16.0,0.0,0.0,40.0,1.0
28434,42.0,167831.55,15.0,0.0,0.0,40.0,1.0
28435,42.0,149680.31,9.0,0.0,0.0,40.0,0.0
28436,50.0,81930.305,13.0,0.0,0.0,50.0,1.0
28437,25.0,111403.12,9.0,0.0,0.0,32.0,0.0
28438,54.0,143129.67,9.649405,0.0,0.0,30.0,1.0
28439,49.0,285751.75,9.0,0.0,0.0,45.0,1.0
28440,39.0,83786.805,10.0,0.0,0.0,13.24973,0.0
28441,30.0,44174.418,9.0,0.0,0.0,40.0,0.0
28442,32.0,88358.625,9.0,0.0,0.0,35.0,0.0
28443,36.0,120271.53,14.0,0.0,0.0,40.0,0.0
28444,17.0,178512.28,8.0,0.0,0.0,30.0,0.0
28445,54.0,93268.75,9.0,0.0,2276.546,40.0,1.0
28446,46.0,254639.44,14.0,0.0,0.0,40.0,0.0
28447,57.0,211126.75,14.0,0.0,0.0,40.0,1.0
28448,26.0,186466.81,7.0,0.0,0.0,50.0,0.0
28449,51.0,244280.64,9.0,0.0,0.0,40.0,0.0
28450,41.006313,211460.34,12.0,0.0,0.0,40.0,0.0
28451,32.0,127663.17,9.0,0.0,0.0,40.0,0.0
28452,41.0,186878.97,10.0,0.0,0.0,50.0,0.0
28453,71.52826,181953.45,9.0,0.0,0.0,40.0,0.0
28454,55.0,31306.303,9.0,0.0,1902.0,40.0,1.0
28455,31.0,408805.8,13.0,0.0,0.0,50.0,0.0
28456,31.0,314809.0,10.0,0.0,0.0,53.20683,0.0
28457,36.684536,233298.0,9.0,0.0,0.0,50.0,1.0
28458,26.0,156183.84,4.0,0.0,0.0,30.0,0.0
28459,31.0,143885.69,13.0,0.0,0.0,40.0,0.0
28460,36.0,159908.94,10.0,0.0,0.0,40.0,0.0
28461,51.0,199062.77,10.0,0.0,0.0,40.0,1.0
28462,45.0,90337.03,9.0,0.0,0.0,40.0,0.0
28463,26.0,419656.1,13.0,0.0,0.0,40.0,0.0
28464,38.0,200180.8,13.0,0.0,0.0,50.0,1.0
28465,31.0,213055.39,13.0,0.0,0.0,40.0,0.0
28466,35.0,111019.086,10.0,0.0,0.0,10.0,0.0
28467,35.0,166497.17,10.386686,0.0,0.0,45.0,0.0
28468,54.064487,181083.0,13.0,0.0,0.0,32.0,1.0
28469,59.0,161304.02,9.0,0.0,0.0,50.0,1.0
28470,63.0,212646.28,6.0,0.0,0.0,40.0,0.0
28471,31.0,162544.66,7.0,0.0,0.0,55.0,0.0
28472,51.0,246878.72,9.0,0.0,0.0,43.591957,0.0
28473,31.0,92740.305,9.0,0.0,0.0,40.0,0.0
28474,63.933987,119784.9,9.0,0.0,0.0,60.0,0.0
28475,18.0,96782.19,14.0,0.0,0.0,30.0,0.0
28476,23.0,186444.3,10.0,7298.0,0.0,25.0,0.0
28477,17.0,48042.5,9.0,0.0,0.0,40.0,0.0
28478,37.0,187796.31,9.0,0.0,0.0,45.0,0.0
28479,41.0,175441.25,9.0,0.0,0.0,40.0,0.0
28480,46.0,181018.36,16.0,0.0,0.0,60.0,1.0
28481,45.0,222187.58,13.0,0.0,0.0,50.0,1.0
28482,39.0,117887.13,14.0,0.0,0.0,37.0,0.0
28483,62.0,184678.17,9.0,0.0,0.0,38.0,0.0
28484,31.0,184807.38,9.0,0.0,0.0,40.0,0.0
28485,19.0,156795.42,9.0,0.0,0.0,40.0,0.0
28486,65.0,85047.88,9.0,0.0,0.0,40.0,0.0
28487,43.0,274434.16,9.0,0.0,0.0,40.0,0.0
28488,52.0,48351.04,10.0,0.0,0.0,55.0,0.0
28489,49.0,341894.97,9.0,0.0,0.0,40.0,0.0
28490,33.0,43829.89,10.0,0.0,0.0,40.0,0.0
28491,45.0,288389.72,10.0,0.0,0.0,45.0,1.0
28492,26.0,103715.68,13.0,0.0,0.0,40.0,0.0
28493,45.0,91712.18,4.0,0.0,0.0,40.0,0.0
28494,65.0,432024.8,6.0,0.0,0.0,40.0,0.0
28495,18.201029,147212.42,10.0,0.0,0.0,20.0,0.0
28496,24.0,232181.48,2.0,0.0,0.0,50.0,0.0
28497,35.0,208339.33,9.0,0.0,0.0,40.0,0.0
28498,29.0,207196.66,10.0,3885.912,0.0,42.0,1.0
28499,52.0,130588.91,10.0,0.0,0.0,48.0,1.0
28500,28.0,160280.9,9.0,0.0,0.0,84.0,0.0
28501,21.0,363437.84,9.0,0.0,0.0,45.0,0.0
28502,61.0,157484.0,7.0,0.0,0.0,40.0,0.0
28503,36.0,29717.287,13.0,0.0,0.0,44.0,1.0
28504,50.0,108812.92,6.3030267,0.0,0.0,40.0,0.0
28505,59.0,201158.03,10.0,0.0,0.0,40.0,1.0
28506,56.0,47624.848,9.0,4093.8704,0.0,40.0,1.0
28507,18.0,120446.016,9.0,0.0,0.0,40.0,0.0
28508,41.0,197645.69,10.0,0.0,0.0,45.0,0.0
28509,44.0,50938.33,10.0,0.0,0.0,38.0,1.0
28510,46.0,149084.1,9.0,0.0,0.0,40.0,1.0
28511,18.0,300823.16,9.0,0.0,0.0,35.0,0.0
28512,51.0,94389.66,11.0,0.0,0.0,24.0,0.0
28513,52.0,164264.64,10.0,0.0,0.0,40.0,1.0
28514,41.0,33274.03,9.0,0.0,0.0,40.0,0.0
28515,54.0,99510.57,13.0,0.0,0.0,40.0,0.0
28516,69.23533,163806.62,12.0,0.0,1977.0,40.0,1.0
28517,41.0,137226.0,10.0,0.0,0.0,40.0,0.0
28518,42.0,37420.67,9.0,0.0,0.0,60.0,0.0
28519,23.0,283678.94,9.0,5500.1504,0.0,35.0,0.0
28520,44.0,189430.64,15.0,0.0,0.0,50.0,1.0
28521,27.0,37700.387,6.0,0.0,0.0,40.0,0.0
28522,26.0,77651.75,10.0,0.0,0.0,40.0,0.0
28523,35.0,166363.42,7.0,0.0,0.0,20.0,0.0
28524,30.0,127860.445,13.0,0.0,0.0,52.0,0.0
28525,28.0,204528.27,13.0,0.0,0.0,37.0,0.0
28526,29.0,220740.66,9.0,0.0,0.0,45.0,0.0
28527,50.0,28787.543,9.0,0.0,0.0,40.0,0.0
28528,17.0,49081.277,10.0,0.0,0.0,36.0,0.0
28529,53.0,37665.11,14.0,0.0,0.0,25.0,0.0
28530,26.0,157814.45,9.0,0.0,0.0,40.0,0.0
28531,32.0,184120.4,10.0,0.0,0.0,40.0,0.0
28532,33.0,232730.4,10.0,0.0,0.0,40.0,0.0
28533,63.88926,213227.14,9.0,0.0,0.0,36.0,0.0
28534,58.0,51217.156,7.0,0.0,0.0,40.0,1.0
28535,40.0,79499.85,14.0,0.0,0.0,40.0,1.0
28536,32.0,180555.23,13.0,0.0,0.0,42.0,1.0
28537,41.0,128176.47,9.0,0.0,0.0,40.0,1.0
28538,28.0,213461.81,9.0,0.0,1902.0,40.0,0.0
28539,42.0,147159.1,13.0,0.0,0.0,40.0,1.0
28540,57.0,24576.191,16.0,0.0,0.0,40.0,0.0
28541,56.0,280988.16,11.0,0.0,1893.6976,45.0,0.0
28542,46.0,47487.336,10.0,0.0,0.0,16.0,0.0
28543,39.0,216377.58,16.0,0.0,0.0,40.0,0.0
28544,23.0,110610.46,9.0,0.0,0.0,43.0,0.0
28545,64.0,167323.08,10.0,0.0,0.0,65.0,0.0
28546,31.0,114057.625,14.0,0.0,0.0,38.0,0.0
28547,22.0,149542.45,12.0,0.0,0.0,35.0,0.0
28548,39.0,143747.0,11.0,0.0,0.0,30.0,0.0
28549,66.06216,176810.14,3.0,0.0,0.0,40.0,0.0
28550,38.0,99319.21,9.0,0.0,0.0,40.0,0.0
28551,44.0,85019.36,14.0,0.0,0.0,40.0,1.0
28552,25.0,103416.836,10.855357,0.0,0.0,40.0,0.0
28553,33.0,221496.14,9.0,99999.0,0.0,61.327988,1.0
28554,33.0,216419.16,10.0,0.0,0.0,50.0,0.0
28555,49.0,144733.06,9.0,0.0,0.0,37.0,0.0
28556,50.0,164479.86,16.0,0.0,0.0,40.0,1.0
28557,22.0,238254.64,13.0,0.0,0.0,40.0,0.0
28558,48.0,182035.08,12.0,0.0,0.0,60.0,1.0
28559,26.0,27100.742,14.0,3286.8323,0.0,30.0,0.0
28560,44.770046,444242.5,15.0,0.0,0.0,35.0,0.0
28561,36.0,148711.34,11.0,0.0,0.0,30.0,1.0
28562,41.0,24187.486,13.0,0.0,0.0,48.0,1.0
28563,48.0,157533.06,4.0,0.0,0.0,30.0,0.0
28564,20.0,194038.52,9.0,0.0,0.0,40.0,0.0
28565,31.0,139262.81,10.0,0.0,0.0,47.0,0.0
28566,51.0,153220.97,11.0,0.0,0.0,40.0,0.0
28567,41.0,195468.36,14.0,0.0,0.0,50.0,0.0
28568,24.0,236838.39,13.0,0.0,0.0,40.0,0.0
28569,54.0,214875.4,13.0,0.0,0.0,40.0,0.0
28570,23.0,232647.7,9.0,0.0,0.0,40.0,0.0
28571,58.0,107629.98,9.0,0.0,0.0,50.0,0.0
28572,57.0,99161.945,15.0,0.0,0.0,40.0,1.0
28573,23.0,272427.03,9.0,0.0,0.0,45.0,0.0
28574,33.0,254574.86,9.0,0.0,0.0,48.0,0.0
28575,41.0,31219.342,10.0,0.0,0.0,32.0,0.0
28576,33.0,166537.33,9.0,0.0,0.0,49.8729,0.0
28577,33.0,101662.56,10.0,0.0,0.0,40.0,0.0
28578,55.0,83373.02,9.0,2293.4202,0.0,40.0,0.0
28579,48.0,158064.75,11.0,0.0,0.0,45.0,0.0
28580,66.0,149723.31,3.0,0.0,0.0,40.0,0.0
28581,45.0,106179.79,11.0,0.0,0.0,40.0,1.0
28582,48.0,163069.94,9.0,0.0,0.0,50.0,0.0
28583,33.0,96402.51,10.0,0.0,0.0,40.0,1.0
28584,28.0,314874.47,15.0,0.0,0.0,10.218312,0.0
28585,82.11597,165171.78,6.0,0.0,0.0,35.0,0.0
28586,32.0,222528.56,12.0,0.0,0.0,45.0,0.0
28587,67.0,129414.305,2.6573572,0.0,0.0,25.0,0.0
28588,74.67775,260029.06,9.0,0.0,0.0,40.0,0.0
28589,21.0,181775.97,10.0,0.0,0.0,35.0,0.0
28590,44.0,36283.37,12.0,0.0,0.0,16.0,0.0
28591,45.0,197886.1,13.0,0.0,0.0,40.0,1.0
28592,59.0,140638.66,9.0,0.0,0.0,45.0,1.0
28593,34.0,133327.7,7.0,0.0,0.0,40.0,0.0
28594,47.0,155402.95,9.0,0.0,0.0,40.0,0.0
28595,48.0,129612.6,13.0,0.0,0.0,40.0,0.0
28596,61.058937,179911.1,13.0,0.0,0.0,40.0,0.0
28597,46.0,28837.924,10.0,0.0,0.0,49.00364,0.0
28598,50.0,122404.54,11.0,0.0,0.0,48.0,0.0
28599,53.0,150458.9,11.0,0.0,0.0,40.0,1.0
28600,58.0,122077.7,10.0,0.0,0.0,38.0,0.0
28601,31.0,206473.2,9.0,0.0,0.0,40.0,0.0
28602,44.0,263949.66,11.0,0.0,0.0,24.0,0.0
28603,67.0,176477.9,11.0,0.0,0.0,40.0,0.0
28604,26.0,365640.12,9.0,0.0,0.0,40.0,0.0
28605,41.0,178228.95,11.0,0.0,1902.0,50.0,1.0
28606,74.55313,208284.31,9.0,0.0,0.0,40.0,1.0
28607,27.0,125032.16,11.0,0.0,0.0,40.0,0.0
28608,20.0,27835.18,12.0,0.0,0.0,40.0,0.0
28609,26.0,232891.16,13.0,0.0,0.0,40.0,0.0
28610,42.0,94202.46,10.0,0.0,0.0,40.0,0.0
28611,46.0,289892.0,10.0,0.0,0.0,40.0,1.0
28612,34.0,203028.58,10.0,7298.0,0.0,40.0,0.0
28613,80.4047,171196.75,13.0,0.0,0.0,55.0,1.0
28614,32.0,352919.7,9.0,0.0,0.0,40.0,1.0
28615,22.0,91786.45,10.0,0.0,0.0,45.0,0.0
28616,38.0,187086.17,9.0,8351.766,0.0,28.0,0.0
28617,26.0,201258.36,11.0,0.0,0.0,40.0,0.0
28618,31.0,97741.05,9.0,0.0,0.0,30.0,0.0
28619,33.0,126638.914,9.0,0.0,0.0,40.0,0.0
28620,57.0,149267.78,9.0,0.0,0.0,40.0,1.0
28621,66.29423,275824.88,9.0,0.0,0.0,20.0,0.0
28622,36.0,228416.78,9.0,0.0,0.0,40.0,0.0
28623,50.0,303542.7,13.0,0.0,0.0,60.0,0.0
28624,66.0,65876.73,9.0,0.0,0.0,30.0,0.0
28625,49.0,233792.3,13.0,0.0,0.0,40.0,0.0
28626,69.0,221659.78,10.0,0.0,0.0,28.0,0.0
28627,17.0,91270.766,9.0,0.0,0.0,40.0,0.0
28628,80.90697,163746.39,9.0,0.0,0.0,35.0,1.0
28629,21.495848,68947.84,10.939679,0.0,0.0,40.0,0.0
28630,55.0,408328.38,10.0,0.0,0.0,40.0,1.0
28631,31.0,257710.44,9.0,0.0,0.0,40.0,0.0
28632,52.0,49120.637,9.0,0.0,0.0,40.0,0.0
28633,47.0,68062.97,12.0,0.0,2302.5159,40.0,1.0
28634,57.0,146593.81,10.0,0.0,0.0,38.0,0.0
28635,29.0,130460.54,13.0,0.0,0.0,60.0,1.0
28636,35.0,147936.97,9.0,0.0,0.0,43.0,0.0
28637,33.0,35138.355,9.0,0.0,0.0,40.0,0.0
28638,47.0,67284.53,9.0,0.0,0.0,35.0,0.0
28639,23.0,142748.11,9.0,0.0,0.0,55.0,0.0
28640,35.0,121826.51,9.0,0.0,0.0,60.0,0.0
28641,34.0,416944.78,6.0,0.0,0.0,40.0,0.0
28642,34.0,35998.777,9.0,0.0,0.0,42.0,1.0
28643,30.684057,202803.9,10.0,0.0,0.0,32.0,1.0
28644,50.0,126843.17,9.1621275,0.0,0.0,48.28703,0.0
28645,26.0,113538.06,9.0,0.0,0.0,50.0,0.0
28646,17.0,133199.9,3.0,0.0,0.0,5.8471704,0.0
28647,55.0,193518.05,9.0,0.0,0.0,40.0,1.0
28648,27.0,62323.516,9.0,0.0,0.0,32.0,0.0
28649,46.0,188507.53,10.0,0.0,0.0,30.0,0.0
28650,23.0,233459.14,11.0,0.0,0.0,40.0,0.0
28651,31.70845,175429.22,4.0,0.0,0.0,40.0,0.0
28652,49.0,96032.72,9.0,0.0,0.0,30.0,0.0
28653,44.0,236907.06,12.0,0.0,0.0,40.0,0.0
28654,35.0,60884.375,9.0,0.0,0.0,40.0,0.0
28655,38.0,163367.11,11.0,0.0,0.0,40.0,0.0
28656,60.0,199327.23,10.0,0.0,0.0,35.0,0.0
28657,41.0,82713.19,10.0,0.0,0.0,60.0,0.0
28658,48.0,87545.43,13.0,15024.0,0.0,40.0,1.0
28659,20.0,368796.72,5.0,0.0,0.0,30.0,0.0
28660,54.0,306532.25,11.0,0.0,0.0,50.0,1.0
28661,40.0,175952.44,9.0,15024.0,0.0,96.66003,1.0
28662,32.669094,267295.72,9.0,0.0,0.0,40.0,0.0
28663,23.0,104538.2,9.0,0.0,0.0,40.0,0.0
28664,40.0,194035.97,13.0,0.0,0.0,35.0,0.0
28665,21.0,389664.5,7.0,0.0,0.0,20.0,0.0
28666,25.0,142306.84,10.0,0.0,0.0,45.0,0.0
28667,22.0,181501.5,9.0,0.0,0.0,30.0,0.0
28668,48.0,188810.0,14.0,15024.0,0.0,50.0,1.0
28669,44.0,186948.64,13.0,0.0,0.0,8.545163,0.0
28670,45.0,234870.14,9.0,0.0,0.0,35.0,0.0
28671,34.0,179531.67,15.0,0.0,0.0,45.0,1.0
28672,41.0,42667.723,10.0,0.0,0.0,40.0,0.0
28673,26.0,400936.38,9.0,0.0,0.0,40.0,0.0
28674,25.0,212381.4,9.0,0.0,0.0,40.0,0.0
28675,61.0,188712.98,10.0,0.0,0.0,18.98301,0.0
28676,37.0,79592.414,7.0,0.0,0.0,40.0,0.0
28677,42.0,194919.28,9.0,0.0,0.0,35.0,0.0
28678,51.0,109459.21,9.0,0.0,0.0,40.0,0.0
28679,49.167786,27657.627,13.0,0.0,0.0,55.0,0.0
28680,52.0,191789.92,9.0,0.0,0.0,40.0,1.0
28681,25.0,104151.08,9.0,0.0,0.0,40.0,1.0
28682,55.0,45570.184,13.0,0.0,0.0,53.559563,1.0
28683,50.0,220292.62,9.0,0.0,0.0,40.0,0.0
28684,23.0,183777.66,14.0,0.0,2006.8555,50.0,1.0
28685,55.0,194378.98,16.0,0.0,0.0,60.0,1.0
28686,31.0,174895.16,9.0,0.0,0.0,40.0,0.0
28687,34.0,121242.12,9.0,0.0,0.0,40.0,0.0
28688,30.0,89541.39,13.0,0.0,0.0,35.0,0.0
28689,52.53576,159678.72,9.0,0.0,0.0,50.0,1.0
28690,54.0,95914.164,13.0,0.0,0.0,40.0,0.0
28691,48.0,175519.98,9.0,0.0,0.0,60.0,0.0
28692,40.0,156818.28,11.0,0.0,0.0,40.0,0.0
28693,41.0,161648.4,10.0,0.0,0.0,40.0,0.0
28694,42.0,59477.05,13.0,0.0,0.0,50.0,1.0
28695,20.0,167024.28,9.0,0.0,0.0,13.012427,0.0
28696,47.0,70506.95,9.0,99999.0,0.0,50.0,1.0
28697,57.0,203633.27,9.0,0.0,0.0,40.0,0.0
28698,77.84522,95760.66,2.0,0.0,0.0,35.0,0.0
28699,66.0,30416.174,11.0,0.0,0.0,40.0,0.0
28700,43.0,322096.97,9.0,0.0,0.0,40.0,0.0
28701,53.0,227137.67,10.0,0.0,0.0,40.0,0.0
28702,20.0,55440.85,9.0,0.0,0.0,40.0,0.0
28703,27.0,136920.4,10.0,0.0,0.0,20.0,0.0
28704,50.0,175123.45,9.0,0.0,0.0,35.0,0.0
28705,25.0,136023.38,10.0,0.0,0.0,25.0,0.0
28706,76.37679,207155.58,12.0,0.0,0.0,40.0,0.0
28707,37.0,198466.78,11.0,0.0,0.0,45.0,1.0
28708,37.0,77330.8,10.0,4685.665,0.0,20.0,1.0
28709,37.0,171358.78,9.887565,0.0,0.0,60.0,1.0
28710,31.0,175507.31,2.0,0.0,0.0,40.0,0.0
28711,49.714985,154761.22,10.0,0.0,0.0,40.0,0.0
28712,41.0,156008.62,8.0,0.0,0.0,40.0,0.0
28713,44.0,326841.0,4.0,0.0,0.0,40.0,0.0
28714,38.0,232785.56,9.0,0.0,0.0,40.0,0.0
28715,27.0,149855.22,10.0,0.0,0.0,50.0,0.0
28716,31.0,224087.06,13.0,0.0,0.0,45.0,0.0
28717,46.0,184139.89,13.0,0.0,0.0,40.0,0.0
28718,25.0,146046.45,10.0,0.0,0.0,37.0,0.0
28719,47.0,196676.75,9.0,0.0,0.0,40.0,1.0
28720,31.0,48974.812,9.0,0.0,0.0,40.0,0.0
28721,40.0,115231.5,9.0,0.0,0.0,40.0,1.0
28722,35.0,117822.43,9.0,0.0,0.0,40.0,0.0
28723,35.0,161080.56,13.0,0.0,0.0,40.0,0.0
28724,24.0,254163.11,13.0,0.0,0.0,45.0,0.0
28725,29.0,280666.62,6.0,0.0,0.0,36.0,0.0
28726,39.0,175022.69,13.0,0.0,0.0,48.0,0.0
28727,39.0,166353.72,13.0,0.0,0.0,55.0,0.0
28728,18.0,124352.34,9.0,0.0,0.0,40.0,1.0
28729,54.0,174522.4,13.0,0.0,0.0,50.0,0.0
28730,44.0,376339.25,14.0,0.0,0.0,40.0,0.0
28731,41.0,113418.34,10.0,0.0,0.0,40.0,0.0
28732,45.0,195095.19,10.0,0.0,0.0,40.0,1.0
28733,26.0,304358.44,9.0,0.0,0.0,45.0,0.0
28734,38.0,182987.73,9.0,0.0,0.0,50.0,0.0
28735,52.0,187873.45,9.0,0.0,1977.0,40.0,1.0
28736,46.0,196339.84,9.0,0.0,0.0,40.0,1.0
28737,53.0,233424.6,4.0,0.0,0.0,40.0,0.0
28738,50.0,190621.45,9.0,0.0,0.0,40.0,0.0
28739,33.0,157928.97,9.0,0.0,0.0,44.0,0.0
28740,40.0,121020.016,15.0,7298.0,0.0,45.36141,1.0
28741,41.0,33151.37,9.0,15024.0,0.0,60.0,1.0
28742,21.0,268783.38,13.0,0.0,0.0,40.0,0.0
28743,34.0,158901.56,9.0,0.0,0.0,40.0,0.0
28744,37.0,283048.78,10.0,0.0,0.0,40.0,0.0
28745,29.0,26802.238,9.0,0.0,0.0,40.0,1.0
28746,26.0,154530.98,10.0,0.0,0.0,40.0,0.0
28747,43.0,177541.33,9.0,0.0,0.0,50.0,0.0
28748,55.0,278712.78,9.0,0.0,0.0,50.0,0.0
28749,57.0,170275.62,10.0,0.0,0.0,40.0,0.0
28750,26.0,217711.78,9.0,0.0,0.0,40.0,0.0
28751,37.0,481635.66,16.0,0.0,2015.9838,46.0,1.0
28752,29.0,188863.6,10.0,0.0,0.0,18.0,0.0
28753,17.0,323573.16,9.0,0.0,0.0,20.0,0.0
28754,21.0,119801.06,10.0,0.0,0.0,40.0,0.0
28755,23.0,257888.14,8.0,0.0,0.0,40.0,0.0
28756,36.0,167828.9,9.0,0.0,0.0,50.0,0.0
28757,17.0,119757.49,7.0,0.0,0.0,40.0,0.0
28758,27.0,182916.64,13.0,0.0,0.0,40.0,0.0
28759,43.0,77561.555,8.937635,0.0,0.0,40.0,0.0
28760,57.0,81625.86,13.0,10666.461,0.0,30.0,1.0
28761,51.0,87155.67,9.0,0.0,0.0,40.0,0.0
28762,56.0,102225.555,13.0,0.0,0.0,40.0,1.0
28763,31.0,167773.6,13.0,0.0,0.0,40.0,0.0
28764,69.26137,123624.99,9.0,0.0,0.0,45.356712,0.0
28765,45.0,141139.61,9.0,0.0,0.0,40.0,1.0
28766,34.0,438595.7,13.0,0.0,0.0,40.0,0.0
28767,48.0,37519.836,12.0,0.0,0.0,40.0,1.0
28768,35.0,129111.695,10.0,0.0,0.0,50.0,0.0
28769,54.0,87680.68,9.0,0.0,0.0,40.0,0.0
28770,20.0,33110.336,9.0,0.0,0.0,40.0,0.0
28771,46.0,159697.72,13.0,0.0,0.0,60.0,0.0
28772,43.0,64539.887,8.0,0.0,0.0,40.0,0.0
28773,51.0,109586.18,10.0,0.0,0.0,40.0,0.0
28774,30.0,127175.69,9.0,0.0,0.0,40.0,0.0
28775,38.0,33573.547,14.0,0.0,0.0,38.0,0.0
28776,41.0,323875.47,10.0,0.0,0.0,40.0,0.0
28777,35.0,90691.836,16.0,0.0,1978.9515,40.0,1.0
28778,28.0,128150.37,9.0,0.0,0.0,50.0,0.0
28779,40.0,114514.27,9.0,0.0,0.0,40.0,0.0
28780,31.0,282978.6,9.0,0.0,0.0,40.0,0.0
28781,34.0,163543.11,7.0,0.0,0.0,50.0,0.0
28782,34.0,31060.26,8.18762,0.0,0.0,40.0,0.0
28783,43.0,50373.3,10.0,0.0,0.0,40.0,0.0
28784,46.0,46087.766,13.0,0.0,0.0,40.326187,0.0
28785,50.0,209494.61,13.0,0.0,0.0,40.0,1.0
28786,50.0,204537.86,13.0,0.0,0.0,40.0,1.0
28787,56.0,34229.117,9.0,0.0,0.0,55.0,1.0
28788,47.0,80822.34,10.0,0.0,0.0,50.0,1.0
28789,80.18525,148779.94,9.0,0.0,0.0,20.0,0.0
28790,21.0,192946.11,12.0,0.0,0.0,40.0,0.0
28791,19.5171,241016.23,9.0,0.0,0.0,40.0,0.0
28792,49.0,125523.945,13.0,0.0,0.0,45.0,0.0
28793,26.0,57427.953,11.0,0.0,0.0,40.0,0.0
28794,34.0,193895.19,9.0,0.0,0.0,40.0,0.0
28795,47.0,53003.207,13.0,99999.0,0.0,30.0,1.0
28796,54.0,175733.89,9.0,0.0,0.0,40.0,0.0
28797,48.0,199236.83,10.0,0.0,0.0,40.0,0.0
28798,39.0,89458.125,9.0,0.0,0.0,80.0,1.0
28799,58.0,34750.336,5.0,7141.5396,0.0,40.0,0.0
28800,22.0,206113.34,9.0,0.0,0.0,40.0,0.0
28801,27.0,201888.55,9.0,3326.9387,0.0,40.0,0.0
28802,43.0,103983.04,7.0,0.0,0.0,60.0,1.0
28803,21.0,255256.31,10.0,0.0,0.0,32.0,0.0
28804,42.0,369525.28,9.0,0.0,0.0,40.0,0.0
28805,42.0,320137.5,10.0,0.0,0.0,50.0,0.0
28806,38.0,304524.78,9.0,0.0,0.0,40.0,0.0
28807,19.0,195348.1,6.0,0.0,0.0,40.0,0.0
28808,62.0,217811.48,16.0,0.0,0.0,50.0,0.0
28809,58.0,191808.64,9.0,0.0,0.0,30.0,0.0
28810,77.33169,49203.21,9.0,0.0,0.0,24.015076,1.0
28811,28.86473,123987.05,9.0,0.0,0.0,45.0,0.0
28812,34.0,187601.75,10.0,0.0,0.0,40.0,0.0
28813,32.0,186601.62,9.0,0.0,0.0,40.0,0.0
28814,42.0,227808.16,10.0,0.0,0.0,40.0,1.0
28815,44.0,106675.09,14.0,0.0,1902.0,36.0,0.0
28816,58.0,117728.79,14.0,0.0,0.0,40.0,1.0
28817,46.0,106331.27,9.0,0.0,0.0,40.0,1.0
28818,25.0,77311.06,10.0,0.0,0.0,40.0,0.0
28819,73.0,53152.387,10.0,0.0,0.0,36.0,0.0
28820,38.0,162649.38,13.0,0.0,0.0,40.0,0.0
28821,19.0,517533.22,14.0,7298.0,0.0,25.0,0.0
28822,29.0,114086.79,9.0,0.0,0.0,50.0,1.0
28823,23.0,198887.45,9.0,0.0,0.0,40.0,0.0
28824,32.0,66667.13,9.0,0.0,0.0,65.0,0.0
28825,23.0,159778.9,7.0,0.0,0.0,55.0,0.0
28826,34.0,247412.05,9.0,0.0,0.0,45.0,0.0
28827,55.0,237762.98,16.0,99999.0,0.0,60.0,1.0
28828,55.0,190160.33,10.0,0.0,0.0,25.0,0.0
28829,31.0,196592.92,9.0,0.0,0.0,40.0,0.0
28830,47.0,262678.28,13.0,99999.0,0.0,48.0,1.0
28831,37.0,137418.14,12.0,0.0,0.0,40.0,1.0
28832,29.0,185336.1,10.0,0.0,0.0,40.0,1.0
28833,48.0,269246.78,9.0,0.0,0.0,45.0,0.0
28834,20.0,212910.38,9.0,0.0,0.0,40.0,0.0
28835,33.0,165192.61,9.0,0.0,0.0,35.0,0.0
